,GroupID,MemberID,HomePlanet,Destination,CryoSleep,VIP,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Cabin_num,Side,Transported
6364,6730,1,0,0,0,0,14,0.0,6.0,791.0,49.0,0.0,1,1096,0,1
6365,6731,1,0,0,0,0,32,3135.0,2.0,0.0,0.0,0.0,0,1397,1,0
6366,6734,1,1,1,0,0,47,0.0,2699.0,0.0,671.0,8.0,4,249,0,1
6367,6734,2,1,1,1,0,14,0.0,0.0,0.0,0.0,0.0,4,249,0,1
6368,6734,3,1,1,1,1,37,0.0,0.0,0.0,0.0,0.0,4,249,0,1
6369,6734,4,1,1,1,0,33,0.0,0.0,0.0,0.0,0.0,4,249,0,1
6370,6736,1,2,3,0,0,33,1373.0,0.0,23.0,920.0,6.0,5,203,0,1
6371,6739,1,0,0,0,0,44,0.0,714.0,174.0,0.0,0.0,1,1097,0,1
6372,6741,1,0,0,0,0,37,0.0,1190.0,4.0,455.0,71.0,1,1098,0,1
6373,6741,2,0,2,0,0,18,103.0,0.0,181.0,1611.0,22.0,0,1286,0,0
6374,6742,1,0,0,0,0,33,1288.0,2.0,0.0,0.0,1.0,0,1287,0,1
6375,6744,1,2,0,0,0,21,1244.0,0.0,1119.0,0.0,3.0,0,1399,1,0
6376,6744,2,2,0,0,0,38,1717.0,16.0,39.0,0.0,48.0,0,1399,1,0
6377,6744,3,2,1,0,0,16,1337.0,0.0,2614.0,0.0,0.0,5,212,1,0
6378,6744,4,2,0,1,0,58,0.0,0.0,0.0,0.0,0.0,2,431,1,0
6379,6744,5,2,0,0,0,41,1203.0,756.0,140.0,0.0,0.0,2,431,1,0
6380,6745,1,0,2,0,0,28,545.0,0.0,501.0,0.0,0.0,0,1400,1,0
6381,6746,1,0,0,1,0,28,0.0,0.0,0.0,0.0,0.0,1,1092,1,1
6382,6747,1,1,0,1,0,31,0.0,0.0,0.0,0.0,0.0,4,215,1,1
6383,6748,1,2,0,1,0,27,0.0,0.0,0.0,0.0,0.0,0,1289,0,1
6384,6748,2,2,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0,1289,0,1
6385,6748,3,2,0,0,0,25,1610.0,29.0,6.0,0.0,0.0,0,1289,0,0
6386,6748,4,2,0,0,0,34,470.0,0.0,0.0,45.0,539.0,5,205,0,0
6387,6749,1,0,0,0,0,21,0.0,13.0,813.0,0.0,0.0,1,1093,1,1
6388,6750,1,0,0,0,0,29,0.0,95.0,424.0,1.0,364.0,1,1094,1,0
6389,6751,1,2,0,1,0,23,0.0,0.0,0.0,0.0,0.0,0,1290,0,1
6390,6751,2,2,0,1,0,31,0.0,0.0,0.0,0.0,0.0,2,446,0,0
6391,6753,1,1,0,1,0,50,0.0,0.0,0.0,0.0,0.0,3,226,1,1
6392,6753,2,1,0,0,0,25,0.0,0.0,0.0,0.0,0.0,3,226,1,0
6393,6754,1,1,0,0,1,25,0.0,4209.0,0.0,2.0,896.0,4,250,0,1
6394,6756,1,0,0,0,0,23,0.0,0.0,12.0,726.0,19.0,0,1402,1,0
6395,6756,2,0,2,0,0,46,0.0,0.0,743.0,4.0,6.0,1,1095,1,1
6396,6756,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1095,1,1
6397,6757,1,2,0,0,0,53,1964.0,0.0,635.0,0.0,0.0,0,1292,0,0
6398,6758,1,0,1,0,0,25,76.0,600.0,0.0,0.0,25.0,0,1403,1,0
6399,6760,1,2,2,0,0,30,51.0,0.0,1373.0,0.0,5.0,0,1404,1,1
6400,6761,1,2,0,1,0,18,0.0,0.0,0.0,0.0,0.0,0,1405,1,1
6401,6761,2,2,0,0,0,20,0.0,0.0,0.0,0.0,0.0,2,432,1,0
6402,6762,1,0,1,0,0,54,0.0,704.0,0.0,0.0,0.0,0,1293,0,0
6403,6763,1,0,0,0,0,20,0.0,97.0,725.0,26.0,104.0,1,1097,1,1
6404,6764,1,2,0,0,0,32,2937.0,60.0,696.0,0.0,0.0,0,1294,0,0
6405,6764,2,2,0,0,0,31,76.0,0.0,2398.0,102.0,23.0,0,1294,0,1
6406,6765,1,2,0,1,0,55,0.0,0.0,0.0,0.0,0.0,0,1295,0,1
6407,6766,1,0,2,0,0,16,399.0,0.0,3.0,0.0,137.0,1,1098,1,0
6408,6766,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1098,1,1
6409,6766,3,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,1,1098,1,1
6410,6773,1,0,0,0,0,33,47.0,0.0,0.0,0.0,3047.0,0,1407,1,0
6411,6774,1,0,0,1,0,45,0.0,0.0,0.0,0.0,0.0,1,1100,1,1
6412,6774,2,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0,1,1100,1,0
6413,6774,3,0,0,0,0,33,0.0,0.0,704.0,0.0,0.0,0,1408,1,0
6414,6775,1,0,1,1,0,14,0.0,0.0,0.0,0.0,0.0,1,1101,0,1
6415,6776,1,0,1,0,0,24,1.0,0.0,0.0,691.0,0.0,0,1409,1,0
6416,6778,1,0,0,0,0,47,0.0,758.0,0.0,0.0,1417.0,0,1299,0,0
6417,6779,1,1,0,0,0,37,0.0,7920.0,270.0,1.0,322.0,3,258,0,1
6418,6779,2,1,1,1,0,14,0.0,0.0,0.0,0.0,0.0,3,258,0,1
6419,6779,3,1,0,1,0,44,0.0,0.0,0.0,0.0,0.0,3,258,0,1
6420,6779,4,1,0,0,0,11,0.0,0.0,0.0,0.0,0.0,3,258,0,1
6421,6780,1,1,1,1,0,15,0.0,0.0,0.0,0.0,0.0,4,251,0,1
6422,6780,2,1,0,0,0,39,2167.0,30.0,1472.0,0.0,0.0,4,251,0,1
6423,6782,1,0,2,0,0,15,0.0,0.0,533.0,72.0,0.0,0,1300,0,0
6424,6784,1,0,1,0,0,60,0.0,0.0,0.0,8.0,698.0,1,1102,0,0
6425,6784,2,0,0,0,0,49,0.0,366.0,0.0,0.0,401.0,1,1102,0,1
6426,6786,1,0,2,0,0,23,8.0,173.0,0.0,1052.0,0.0,0,1410,1,0
6427,6787,1,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,1411,1,1
6428,6787,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1411,1,0
6429,6787,3,0,0,0,0,17,108.0,4.0,1898.0,13.0,0.0,0,1411,1,0
6430,6787,4,0,2,1,0,42,0.0,0.0,0.0,0.0,0.0,0,1411,1,1
6431,6787,5,0,0,1,0,16,0.0,0.0,0.0,0.0,0.0,0,1411,1,1
6432,6787,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1411,1,1
6433,6787,7,0,0,0,0,26,113.0,38.0,0.0,0.0,630.0,0,1411,1,0
6434,6788,1,0,0,0,0,56,2.0,736.0,0.0,71.0,0.0,1,1103,1,0
6435,6789,1,2,1,0,0,26,866.0,0.0,0.0,0.0,0.0,5,213,1,1
6436,6792,1,2,0,0,0,41,145.0,0.0,2383.0,30.0,40.0,0,1412,1,1
6437,6794,1,2,0,0,0,27,20.0,0.0,1000.0,36.0,0.0,5,206,0,1
6438,6796,1,0,0,0,0,31,470.0,0.0,0.0,182.0,52.0,1,1104,1,0
6439,6798,1,0,0,0,0,40,3.0,0.0,61.0,0.0,742.0,0,1414,1,1
6440,6799,1,1,1,1,0,40,0.0,0.0,0.0,0.0,0.0,4,252,0,1
6441,6800,1,0,0,1,0,15,0.0,0.0,0.0,0.0,0.0,1,1105,1,1
6442,6801,1,1,0,0,1,50,0.0,7293.0,136.0,97.0,440.0,3,259,0,1
6443,6802,1,1,1,0,0,42,1751.0,516.0,0.0,12.0,672.0,6,68,1,0
6444,6805,1,1,0,0,0,50,52.0,996.0,0.0,700.0,1.0,2,449,0,0
6445,6806,1,0,0,0,0,39,14.0,583.0,310.0,0.0,0.0,1,1104,0,1
6446,6808,1,0,0,0,0,27,0.0,0.0,192.0,38.0,599.0,0,1416,1,0
6447,6810,1,2,0,1,0,20,0.0,0.0,0.0,0.0,0.0,2,450,0,1
6448,6810,2,2,0,0,0,30,768.0,11.0,2010.0,0.0,0.0,2,450,0,1
6449,6810,3,2,0,1,0,16,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
6450,6810,4,3,0,1,0,36,0.0,0.0,0.0,0.0,0.0,2,450,0,1
6451,6810,5,2,1,1,0,68,0.0,0.0,0.0,0.0,0.0,2,450,0,1
6452,6813,1,0,1,0,0,22,38.0,19.0,348.0,217.0,115.0,0,1417,1,0
6453,6814,1,2,1,0,0,36,1339.0,6.0,7810.0,0.0,0.0,2,451,0,1
6454,6816,1,0,1,1,0,3,0.0,0.0,0.0,0.0,0.0,1,1108,1,0
6455,6816,2,0,0,0,0,28,944.0,0.0,0.0,0.0,75.0,1,1108,1,0
6456,6816,3,0,2,1,0,32,0.0,0.0,0.0,0.0,0.0,1,1108,1,1
6457,6816,4,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1,1108,1,1
6458,6816,5,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1108,1,0
6459,6816,6,0,0,1,0,9,0.0,0.0,0.0,0.0,0.0,1,1108,1,1
6460,6817,1,0,0,0,0,37,21.0,54.0,5.0,178.0,431.0,0,1304,0,0
6461,6818,1,0,0,0,0,31,32.0,2667.0,0.0,0.0,9.0,0,1418,1,1
6462,6820,1,0,0,0,0,31,0.0,0.0,0.0,1490.0,0.0,0,1419,1,0
6463,6821,1,0,0,0,0,43,142.0,1208.0,0.0,0.0,204.0,0,1420,1,0
6464,6822,1,0,0,0,0,15,0.0,532.0,29.0,0.0,163.0,0,1305,0,0
6465,6824,1,0,0,0,0,58,0.0,0.0,0.0,444.0,0.0,1,1108,0,1
6466,6825,1,2,3,1,0,30,0.0,0.0,0.0,0.0,0.0,0,1306,0,1
6467,6825,2,2,0,0,0,24,3481.0,0.0,1236.0,2.0,256.0,0,1306,0,0
6468,6826,1,0,0,0,0,49,0.0,69.0,92.0,1600.0,15.0,1,1109,0,0
6469,6827,1,1,1,0,0,73,181.0,1.0,840.0,2618.0,1949.0,6,84,0,0
6470,6827,2,1,0,1,0,14,0.0,0.0,0.0,0.0,0.0,6,84,0,1
6471,6827,3,1,0,1,0,50,0.0,0.0,0.0,0.0,0.0,6,84,0,1
6472,6827,4,1,0,0,0,12,0.0,0.0,0.0,0.0,0.0,6,84,0,1
6473,6829,1,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1,1109,1,1
6474,6829,2,0,0,0,0,49,355.0,449.0,8.0,0.0,0.0,1,1109,1,0
6475,6829,3,0,0,1,0,32,0.0,0.0,0.0,0.0,0.0,1,1109,1,0
6476,6831,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1111,1,0
6477,6832,1,2,0,1,0,33,0.0,0.0,0.0,0.0,0.0,0,1421,1,1
6478,6833,1,0,3,0,0,23,7.0,0.0,0.0,716.0,800.0,2,452,0,1
6479,6834,1,0,0,1,0,23,0.0,0.0,0.0,0.0,0.0,1,1111,0,1
6480,6837,1,2,0,1,0,43,0.0,0.0,0.0,0.0,0.0,2,435,1,1
6481,6839,1,0,0,0,0,36,1912.0,0.0,0.0,2.0,0.0,0,1307,0,0
6482,6840,1,2,0,1,0,26,0.0,0.0,0.0,0.0,0.0,0,1422,1,1
6483,6841,1,2,1,1,0,29,0.0,0.0,0.0,0.0,0.0,2,454,0,1
6484,6843,1,1,0,1,0,21,0.0,0.0,0.0,0.0,0.0,3,260,0,1
6485,6843,2,1,1,1,0,30,0.0,0.0,0.0,0.0,0.0,3,260,0,1
6486,6844,1,2,1,0,0,23,71.0,0.0,1376.0,0.0,890.0,2,455,0,0
6487,6848,1,1,0,1,0,13,0.0,0.0,0.0,0.0,0.0,5,214,1,1
6488,6850,1,0,0,0,0,22,735.0,138.0,0.0,0.0,0.0,0,1424,1,0
6489,6850,2,0,2,1,0,25,0.0,0.0,0.0,0.0,0.0,1,1113,1,0
6490,6850,3,0,0,0,0,52,2.0,46.0,800.0,0.0,773.0,2,436,1,0
6491,6851,1,0,0,0,0,22,0.0,752.0,18.0,0.0,18.0,2,456,0,1
6492,6853,1,1,1,0,0,31,0.0,1604.0,4058.0,4094.0,124.0,4,218,1,0
6493,6854,1,2,0,0,0,23,3211.0,4.0,243.0,0.0,0.0,2,437,1,0
6494,6857,1,0,2,0,0,35,22.0,0.0,1179.0,0.0,33.0,0,1310,0,0
6495,6858,1,1,0,1,0,26,0.0,0.0,0.0,0.0,0.0,3,229,1,1
6496,6858,2,1,0,1,0,14,0.0,0.0,0.0,0.0,0.0,3,229,1,1
6497,6858,3,1,1,0,0,39,0.0,60.0,0.0,310.0,4674.0,3,229,1,0
6498,6858,4,1,3,0,0,8,0.0,0.0,0.0,0.0,0.0,3,229,1,1
6499,6859,1,0,2,1,0,29,0.0,0.0,0.0,0.0,0.0,1,1113,0,1
6500,6861,1,0,2,1,0,15,0.0,0.0,0.0,0.0,0.0,1,1114,0,1
6501,6862,1,0,0,1,0,48,0.0,0.0,0.0,0.0,0.0,1,1115,0,1
6502,6862,2,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1,1115,0,0
6503,6863,1,0,0,0,0,25,0.0,10.0,909.0,0.0,17.0,0,1311,0,0
6504,6864,1,1,0,1,0,13,0.0,0.0,0.0,0.0,0.0,6,71,1,1
6505,6864,2,1,1,1,0,25,0.0,0.0,0.0,0.0,0.0,6,71,1,1
6506,6865,1,1,0,0,0,27,69.0,2878.0,0.0,4232.0,3798.0,5,208,0,0
6507,6865,2,1,0,1,0,32,0.0,0.0,0.0,0.0,0.0,5,208,0,1
6508,6866,1,1,1,0,0,20,0.0,17958.0,99.0,14.0,57.0,4,253,0,1
6509,6866,2,1,1,0,0,40,6103.0,7570.0,860.0,13117.0,192.0,4,253,0,0
6510,6868,1,0,0,0,0,18,0.0,18.0,73.0,2134.0,25.0,0,1427,1,0
6511,6869,1,0,0,0,0,21,0.0,0.0,901.0,3.0,0.0,0,1428,1,0
6512,6871,1,0,0,0,0,38,190.0,1.0,616.0,0.0,0.0,1,1116,0,1
6513,6873,1,1,1,0,0,62,362.0,1049.0,46.0,104.0,829.0,6,72,1,1
6514,6879,1,0,0,1,0,23,0.0,0.0,0.0,0.0,0.0,1,1119,0,1
6515,6880,1,2,0,0,1,48,2191.0,0.0,172.0,1.0,0.0,0,1315,0,0
6516,6880,2,2,0,1,0,27,0.0,0.0,0.0,0.0,0.0,2,457,0,0
6517,6882,1,2,1,1,0,32,0.0,0.0,0.0,0.0,0.0,0,1430,1,1
6518,6882,2,2,0,0,0,53,0.0,0.0,0.0,0.0,0.0,2,438,1,0
6519,6883,1,0,0,0,0,26,0.0,0.0,1.0,0.0,398.0,1,1120,0,1
6520,6885,1,2,0,1,0,46,0.0,0.0,0.0,0.0,0.0,0,1316,0,1
6521,6887,1,0,0,0,0,32,0.0,326.0,31.0,5.0,545.0,1,1122,0,0
6522,6889,1,0,3,0,0,40,862.0,0.0,0.0,0.0,59.0,0,1317,0,0
6523,6891,1,2,0,0,0,27,725.0,0.0,1660.0,0.0,0.0,5,215,1,1
6524,6892,1,0,0,0,0,28,0.0,669.0,0.0,1.0,2.0,0,1318,0,1
6525,6893,1,1,0,1,0,29,0.0,0.0,0.0,0.0,0.0,3,261,0,1
6526,6894,1,2,0,1,0,37,0.0,0.0,0.0,0.0,0.0,0,1319,0,1
6527,6894,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1319,0,1
6528,6894,3,2,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0,1319,0,1
6529,6895,1,1,0,0,0,25,0.0,4612.0,0.0,2585.0,1919.0,4,220,1,0
6530,6896,1,2,0,0,0,0,473.0,0.0,575.0,0.0,0.0,2,459,0,0
6531,6896,2,2,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,1320,0,1
6532,6896,3,2,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0,1320,0,1
6533,6898,1,1,1,0,0,27,146.0,3786.0,490.0,0.0,18.0,7,-1,2,1
6534,6899,1,1,0,0,0,59,0.0,0.0,0.0,0.0,0.0,6,73,1,1
6535,6899,2,1,0,0,0,24,0.0,0.0,0.0,0.0,0.0,6,73,1,0
6536,6900,1,0,0,1,0,16,0.0,0.0,0.0,0.0,0.0,1,1123,0,1
6537,6901,1,2,0,0,0,16,501.0,974.0,1164.0,0.0,0.0,0,1321,0,0
6538,6902,1,1,0,1,0,46,0.0,0.0,0.0,0.0,0.0,5,217,1,1
6539,6903,1,0,2,0,0,25,0.0,1428.0,0.0,1483.0,0.0,0,1431,1,0
6540,6905,1,0,0,0,0,39,130.0,741.0,0.0,0.0,0.0,0,1322,0,0
6541,6905,2,0,0,0,0,15,0.0,0.0,0.0,938.0,44.0,2,460,0,0
6542,6905,3,0,1,0,0,16,43.0,3.0,750.0,0.0,0.0,0,1322,0,1
6543,6906,1,2,0,0,0,35,1719.0,4389.0,1015.0,0.0,14.0,0,1432,1,1
6544,6906,2,2,1,0,0,43,528.0,13.0,1583.0,11.0,0.0,2,440,1,0
6545,6906,3,2,0,1,0,7,0.0,0.0,0.0,0.0,0.0,0,1432,1,1
6546,6907,1,0,0,1,0,29,0.0,0.0,0.0,0.0,0.0,1,1117,1,1
6547,6908,1,1,0,0,0,60,0.0,960.0,46.0,854.0,17074.0,4,254,0,0
6548,6910,1,0,0,0,0,49,173.0,0.0,18.0,580.0,1.0,1,1124,0,0
6549,6911,1,2,0,0,0,50,118.0,0.0,1041.0,0.0,0.0,0,1323,0,1
6550,6912,1,1,0,0,0,40,0.0,120.0,0.0,2814.0,318.0,4,221,1,0
6551,6913,1,2,0,1,0,49,0.0,0.0,0.0,0.0,0.0,0,1324,0,1
6552,6913,2,2,3,0,0,18,1988.0,0.0,95.0,0.0,0.0,2,461,0,0
6553,6915,1,2,0,1,0,29,0.0,0.0,0.0,0.0,0.0,0,1325,0,1
6554,6917,1,2,0,0,1,56,995.0,0.0,177.0,0.0,739.0,0,1433,1,0
6555,6918,1,0,2,1,0,29,0.0,0.0,0.0,0.0,0.0,1,1126,0,1
6556,6920,1,0,0,0,0,29,0.0,10.0,0.0,5.0,975.0,2,462,0,0
6557,6921,1,1,0,0,0,22,0.0,1914.0,2090.0,100.0,0.0,4,255,0,1
6558,6921,2,1,1,1,0,24,0.0,0.0,0.0,0.0,0.0,4,255,0,1
6559,6921,3,1,0,0,0,23,69.0,6101.0,0.0,0.0,214.0,4,255,0,1
6560,6921,4,1,0,0,1,28,0.0,14076.0,0.0,928.0,372.0,4,255,0,1
6561,6921,5,1,1,1,0,19,0.0,0.0,0.0,0.0,0.0,4,255,0,1
6562,6921,6,1,0,0,0,32,0.0,89.0,0.0,8330.0,1.0,4,255,0,0
6563,6924,1,0,0,0,0,37,0.0,0.0,0.0,0.0,0.0,1,1127,0,1
6564,6925,1,0,0,0,0,26,0.0,0.0,677.0,1.0,108.0,1,1120,1,0
6565,6926,1,3,0,0,0,43,1944.0,17.0,657.0,0.0,0.0,0,1435,1,1
6566,6928,1,0,0,0,0,25,439.0,0.0,0.0,557.0,0.0,2,463,0,0
6567,6928,2,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1,1128,0,0
6568,6929,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1,1122,1,1
6569,6929,2,0,0,1,0,32,0.0,0.0,0.0,0.0,0.0,1,1122,1,1
6570,6929,3,0,0,0,0,15,9.0,776.0,4.0,0.0,2.0,2,441,1,1
6571,6930,1,0,0,1,0,17,0.0,0.0,0.0,0.0,0.0,1,1129,0,1
6572,6931,1,1,1,1,0,37,0.0,0.0,0.0,0.0,0.0,4,222,1,1
6573,6932,1,0,0,0,0,20,559.0,0.0,83.0,112.0,0.0,1,1130,0,1
6574,6934,1,2,0,0,0,47,160.0,0.0,1232.0,36.0,0.0,0,1436,1,1
6575,6934,2,2,1,0,0,16,1228.0,0.0,450.0,446.0,0.0,2,443,1,0
6576,6937,1,0,0,1,0,8,0.0,0.0,0.0,0.0,0.0,1,1131,0,1
6577,6939,1,0,0,0,0,22,245.0,0.0,0.0,661.0,1.0,1,1124,1,0
6578,6940,1,2,0,0,0,39,9.0,0.0,687.0,0.0,0.0,0,1326,0,1
6579,6943,1,1,1,1,0,57,0.0,0.0,0.0,0.0,0.0,3,262,0,1
6580,6944,1,1,0,1,0,29,0.0,0.0,0.0,0.0,0.0,4,223,1,1
6581,6945,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3,263,0,1
6582,6946,1,0,0,0,0,70,28.0,0.0,0.0,672.0,104.0,0,1439,1,0
6583,6947,1,1,0,1,0,13,0.0,0.0,0.0,0.0,0.0,3,264,0,1
6584,6947,2,1,0,0,0,49,0.0,1757.0,0.0,797.0,567.0,3,264,0,1
6585,6949,1,0,1,0,0,25,0.0,12.0,851.0,19.0,103.0,2,464,0,0
6586,6950,1,1,1,1,0,19,0.0,0.0,0.0,0.0,0.0,3,265,0,1
6587,6950,2,1,1,1,0,15,0.0,0.0,0.0,0.0,0.0,3,265,0,1
6588,6951,1,1,0,0,0,37,26.0,2898.0,9.0,0.0,40.0,5,219,1,1
6589,6951,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5,219,1,1
6590,6954,1,2,0,0,0,28,1998.0,0.0,13.0,87.0,0.0,2,445,1,0
6591,6954,2,3,0,0,0,22,969.0,47.0,23.0,134.0,0.0,2,445,1,0
6592,6957,1,1,0,0,0,26,135.0,2080.0,7.0,34.0,84.0,3,266,0,1
6593,6960,1,0,2,0,0,25,60.0,0.0,0.0,0.0,777.0,1,1135,0,0
6594,6962,1,0,0,0,0,19,0.0,0.0,0.0,804.0,5.0,1,1136,0,0
6595,6963,1,2,0,0,0,20,3839.0,57.0,1967.0,4.0,2.0,0,1328,0,0
6596,6964,1,0,1,0,0,35,0.0,71.0,631.0,0.0,0.0,0,1444,1,0
6597,6966,1,0,0,0,0,37,951.0,0.0,0.0,80.0,0.0,0,1446,1,0
6598,6967,1,1,1,0,0,37,0.0,9965.0,0.0,5697.0,676.0,4,256,0,0
6599,6968,1,0,0,0,0,13,0.0,114.0,682.0,0.0,7.0,0,1447,1,0
6600,6968,2,0,2,0,0,20,0.0,0.0,0.0,0.0,1318.0,0,1447,1,0
6601,6970,1,2,0,0,0,65,3358.0,1.0,12.0,0.0,0.0,7,-1,2,0
6602,6970,2,2,3,0,0,29,456.0,230.0,363.0,0.0,0.0,2,465,0,0
6603,6971,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,225,1,1
6604,6971,2,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,4,225,1,1
6605,6971,3,1,0,1,0,19,0.0,0.0,0.0,0.0,0.0,4,225,1,1
6606,6971,4,1,1,1,0,17,0.0,0.0,0.0,0.0,0.0,4,225,1,1
6607,6971,5,1,1,0,0,28,0.0,4173.0,0.0,33.0,420.0,4,225,1,1
6608,6971,6,1,1,0,0,28,0.0,160.0,0.0,1538.0,1426.0,4,225,1,0
6609,6972,1,3,0,0,0,21,0.0,0.0,0.0,43.0,667.0,1,1126,1,0
6610,6973,1,0,2,0,0,45,1.0,15.0,44.0,0.0,1541.0,2,466,0,0
6611,6976,1,0,0,0,0,21,27.0,0.0,782.0,0.0,0.0,1,1127,1,1
6612,6977,1,0,2,1,0,20,0.0,0.0,0.0,0.0,0.0,1,1137,0,1
6613,6977,2,0,0,0,0,38,0.0,806.0,3.0,0.0,0.0,1,1137,0,1
6614,6978,1,0,1,0,0,24,0.0,893.0,0.0,4.0,8.0,2,446,1,1
6615,6979,1,0,0,0,0,22,712.0,6.0,70.0,0.0,0.0,2,447,1,0
6616,6980,1,3,0,0,0,44,3.0,0.0,33.0,769.0,0.0,0,1331,0,1
6617,6981,1,0,2,0,0,41,0.0,0.0,0.0,0.0,628.0,0,1332,0,0
6618,6982,1,0,0,1,0,21,0.0,0.0,0.0,0.0,0.0,1,1128,1,1
6619,6984,1,2,0,0,0,26,1967.0,0.0,116.0,0.0,0.0,0,1450,1,0
6620,6984,2,2,0,1,0,54,0.0,0.0,0.0,0.0,0.0,0,1450,1,1
6621,6984,3,2,0,0,0,19,1962.0,0.0,1.0,641.0,0.0,0,1450,1,0
6622,6985,1,3,0,0,0,32,0.0,243.0,0.0,0.0,776.0,1,1138,0,0
6623,6987,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1139,0,1
6624,6988,1,1,0,0,0,26,554.0,1307.0,32.0,93.0,1553.0,4,226,1,0
6625,6988,2,1,0,0,0,28,0.0,4340.0,0.0,186.0,0.0,4,226,1,1
6626,6990,1,0,2,0,0,21,1.0,22.0,0.0,649.0,2.0,7,-1,2,0
6627,6991,1,1,1,0,0,38,0.0,692.0,0.0,3587.0,0.0,3,233,1,0
6628,6991,2,1,0,1,0,43,0.0,0.0,0.0,0.0,0.0,3,233,1,1
6629,6992,1,3,3,0,0,12,0.0,0.0,0.0,0.0,0.0,1,1131,1,0
6630,6992,2,0,0,1,0,25,0.0,0.0,0.0,0.0,0.0,1,1131,1,0
6631,6992,3,0,0,1,0,27,0.0,0.0,0.0,0.0,0.0,1,1131,1,1
6632,6994,1,1,0,1,0,22,0.0,0.0,0.0,0.0,0.0,3,267,0,1
6633,6994,2,1,0,0,0,20,0.0,275.0,1690.0,580.0,5499.0,3,267,0,0
6634,6995,1,0,1,0,0,24,0.0,58.0,618.0,0.0,41.0,0,1334,0,0
6635,6996,1,0,1,0,0,34,0.0,442.0,175.0,79.0,3.0,0,1452,1,0
6636,6997,1,2,0,0,0,42,1058.0,0.0,0.0,0.0,0.0,5,220,1,0
6637,6997,2,2,0,0,0,24,2261.0,0.0,95.0,10.0,0.0,0,1453,1,0
6638,6998,1,0,0,0,0,28,0.0,0.0,285.0,136.0,337.0,0,1454,1,0
6639,6999,1,2,0,0,0,29,907.0,0.0,0.0,142.0,0.0,2,449,1,0
6640,7001,1,1,0,1,0,31,0.0,0.0,0.0,0.0,0.0,5,213,0,1
6641,7002,1,0,0,0,0,29,888.0,0.0,1.0,0.0,0.0,1,1141,0,0
6642,7004,1,0,1,0,0,14,0.0,1.0,400.0,297.0,0.0,0,1337,0,0
6643,7005,1,0,1,0,0,16,0.0,17.0,1211.0,0.0,25.0,0,1338,0,1
6644,7006,1,3,2,1,0,16,0.0,0.0,0.0,0.0,0.0,1,1142,0,1
6645,7007,1,1,0,0,0,27,0.0,2897.0,659.0,485.0,11.0,2,450,1,1
6646,7007,2,1,0,0,0,0,0.0,996.0,0.0,726.0,813.0,2,450,1,0
6647,7008,1,0,0,0,0,23,779.0,7.0,9.0,9.0,0.0,0,1339,0,0
6648,7010,1,0,3,0,0,16,418.0,195.0,100.0,88.0,90.0,1,1143,0,0
6649,7010,2,0,0,0,0,30,0.0,6.0,0.0,0.0,1435.0,0,1340,0,1
6650,7011,1,0,0,0,0,24,468.0,0.0,163.0,0.0,0.0,0,1455,1,0
6651,7013,1,0,0,1,0,36,0.0,0.0,0.0,0.0,0.0,1,1144,0,1
6652,7014,1,1,1,0,0,25,0.0,3512.0,20.0,24.0,1459.0,4,257,0,1
6653,7015,1,1,0,1,0,29,0.0,0.0,0.0,0.0,0.0,4,227,1,1
6654,7016,1,0,2,1,0,21,0.0,0.0,0.0,0.0,0.0,1,1132,1,0
6655,7017,1,0,0,1,0,26,0.0,0.0,0.0,0.0,0.0,1,1133,1,1
6656,7018,1,2,0,0,0,30,0.0,0.0,0.0,0.0,0.0,2,467,0,0
6657,7019,1,0,0,0,0,31,0.0,0.0,717.0,0.0,0.0,0,1457,1,0
6658,7019,2,0,0,0,0,20,0.0,750.0,957.0,0.0,722.0,0,1457,1,0
6659,7020,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1145,0,1
